,RegionName,Zhvi
4434,17356,154100
4435,33486,375700
4436,94704,966500
4437,98532,210700
4438,64134,59400
4439,78133,227800
4440,32801,247200
4441,33406,184800
4442,47025,154400
4443,2346,299200
4444,1104,119400
4445,12144,165500
4446,12533,311200
4447,92835,745900
4448,18411,187900
4449,17015,212300
4450,37091,109200
4451,84092,371500
4452,21040,160600
4453,48081,129700
4454,92405,215200
4455,76034,511400
4456,55446,357400
4457,19977,209100
4458,38242,90500
4459,78148,160200
4460,7869,501300
4461,60406,97500
4462,45322,104900
4463,18944,293500
4464,48375,249200
4465,15120,73700
4466,27312,258900
4467,33606,439400
4468,2021,466200
4469,53045,322200
4470,80215,401500
4471,53913,164800
4472,49017,99600
4473,22556,308100
4474,32751,246600
4475,8037,180000
4476,14618,193400
4477,99502,293000
4478,46563,120300
4479,32217,170800
4480,63141,440800
4481,97140,392200
4482,10591,573400
4483,14830,103200
4484,33761,189100
4485,13208,73100
4486,20601,272800
4487,85085,349100
4488,8859,267300
4489,19107,291900
4490,93314,352300
4491,35022,154100
4492,34292,285100
4493,13212,112900
4494,65810,192700
4495,60803,147000
4496,33897,188100
4497,91202,736400
4498,48209,33700
4499,32444,194900
4500,98028,546400
4501,61115,104500
4502,96761,683600
4503,79603,74500
4504,1832,255500
4505,19803,323700
4506,6067,232100
4507,6605,205000
4508,94703,843500
4509,70471,276300
4510,33558,319500
4511,11720,290700
4512,64086,178200
4513,8105,74700
4514,89106,127100
4515,7621,335300
4516,19438,309100
4517,34470,93800
4518,31903,47800
4519,11419,454100
4520,63042,91100
4521,90720,878200
4522,80516,425200
4523,19007,174800
4524,68022,266900
4525,54904,173800
4526,22311,509200
4527,49534,177500
4528,45801,65100
4529,78751,411500
4530,20716,285300
4531,44320,58700
4532,3053,286600
4533,59808,236100
4534,33714,103300
4535,34788,126000
4536,2048,392500
4537,33569,206900
4538,28120,146800
4539,18505,77500
4540,79118,144700
4541,80831,298300
4542,53143,126800
4543,37774,162900
4544,61802,122900
4545,20136,426200
4546,59802,249800
4547,8638,133600
4548,60560,223900
4549,49202,64600
4550,32952,236500
4551,53092,340100
4552,92881,492500
4553,92227,169500
4554,11701,299600
4555,30540,172500
4556,47240,112500
4557,21286,299300
4558,80232,321900
4559,1905,273300
4560,19064,272700
4561,2910,180000
4562,14845,133300
4563,60487,246300
4564,15090,329000
4565,8109,159300
4566,71109,48100
4567,67211,70900
4568,45056,178000
4569,1945,583900
4570,60448,274400
4571,33931,418000
4572,2809,306900
4573,2324,336800
4574,47129,98100
4575,32176,206400
4576,48134,176100
4577,43616,125500
4578,80249,274000
4579,98516,303000
4580,83404,161900
4581,46041,74300
4582,70785,156300
4583,7108,235900
4584,76208,250400
4585,63111,68400
4586,63115,51700
4587,22302,323600
4588,11433,412600
4589,6488,267400
4590,7112,215400
4591,39702,104500
4592,48842,152200
4593,47546,148900
4594,32821,174400
4595,7644,351400
4596,85388,227000
4597,45449,89600
4598,33028,377100
4599,46845,200000
4600,27409,106600
4601,33759,168500
4602,48371,232400
4603,10552,460300
4604,40215,73300
4605,33556,375000
4606,66109,156400
4607,64116,118900
4608,32726,129500
4609,34772,214000
4610,1843,236000
4611,85739,314600
4612,27403,112800
4613,28805,245600
4614,97801,151000
4615,29170,123600
4616,48085,276400
4617,91945,414400
4618,68114,158500
4619,31520,72900
4620,91755,565000
4621,76018,152100
4622,33547,282000
4623,87501,403700
4624,97013,340800
4625,10954,345800
4626,97754,209100
4627,41015,106900
4628,95961,219400
4629,98043,342700
4630,27203,85300
4631,49014,114900
4632,53226,150700
4633,85747,186900
4634,42633,93700
4635,66203,155900
4636,13850,123900
4637,77026,68900
4638,98296,518100
4639,70460,126900
4640,95521,309100
4641,94547,528200
4642,48864,226700
4643,49431,129900
4644,44067,170100
4645,55345,331600
4646,33189,236000
4647,22406,331900
4648,99224,264600
4649,63110,159500
4650,22209,374700
4651,64063,146600
4652,46580,122400
4653,48331,293800
4654,43211,48600
4655,77657,156500
4656,55447,313400
4657,76134,123100
4658,29690,161000
4659,27607,345500
4660,45505,55000
4661,28443,242000
4662,34266,94200
4663,66202,152300
4664,27518,390400
4665,97034,674300
4666,2122,387700
4667,5452,274400
4668,53147,184000
4669,66106,80800
4670,11418,478000
4671,15143,313600
4672,84009,261700
4673,11415,184100
4674,43078,110400
4675,46517,119600
4676,80224,385400
4677,28037,267500
4678,2888,187400
4679,77020,80300
4680,48348,312400
4681,13204,64500
4682,44087,195900
4683,12304,111400
4684,10541,335400
4685,95377,459200
4686,20832,459700
4687,38103,220500
4688,95827,270700
4689,32713,195200
4690,33166,303600
4691,8536,394300
4692,32407,203900
4693,8879,254200
4694,19040,258800
4695,30121,133700
4696,55129,379900
4697,1720,549800
4698,15239,150700
4699,15425,89400
4700,90606,434700
4701,64083,172600
4702,33811,172400
4703,21613,108200
4704,60008,203100
4705,8731,230500
4706,91103,634400
4707,44001,147600
4708,7040,532600
4709,55410,391000
4710,5403,247400
4711,90732,567300
4712,20005,484500
4713,19608,229700
4714,93950,838500
4715,19348,362700
4716,85715,208000
4717,49456,200800
4718,31768,79800
4719,46528,150800
4720,97239,532200
4721,27401,68500
4722,8104,59800
4723,13901,101500
4724,19027,247400
4725,53090,183400
4726,20112,454000
4727,49002,140200
4728,33860,145700
4729,80207,384400
4730,39305,157600
4731,94085,949000
4732,55412,127000
4733,90265,2475500
4734,21204,443600
4735,29206,202700
4736,1027,234500
4737,1056,204800
4738,55316,218300
4739,78654,216700
4740,79706,222700
4741,89044,308600
4742,29585,281700
4743,33991,226000
4744,30035,92200
4745,53716,204500
4746,6905,489600
4747,77503,120000
4748,12189,156200
4749,46324,77900
4750,1440,164900
4751,32832,276500
4752,48125,68600
4753,91724,523700
4754,43812,91900
4755,55075,180200
4756,34638,226700
4757,60439,359400
4758,55431,237600
4759,1606,213200
4760,60443,150600
4761,19604,62400
4762,31326,165800
4763,75088,199300
4764,23693,352000
4765,66047,208600
4766,2126,335000
4767,41005,172100
4768,75090,83500
4769,48168,437300
4770,46323,81300
4771,84780,243100
4772,76148,139100
4773,20879,289600
4774,41101,86600
4775,97078,300200
4776,90015,666100
4777,34994,129900
4778,71037,174600
4779,37216,243100
4780,85028,347700
4781,32311,182000
4782,30141,143700
4783,32804,268900
4784,1886,501400
4785,31558,157100
4786,8611,82000
4787,95054,975100
4788,66210,252300
4789,1950,460100
4790,66046,147000
4791,54913,242300
4792,29420,158300
4793,33602,255100
4794,72761,127500
4795,15220,146400
4796,7450,678400
4797,7652,566400
4798,35126,128300
4799,91915,516200
4800,88007,165700
4801,19061,134300
4802,47710,76600
4803,78752,269700
4804,20659,263500
4805,93618,175400
4806,46013,72900
4807,48813,129400
4808,49445,128700
4809,2818,382600
4810,99212,161100
4811,48210,37800
4812,91501,741300
4813,48176,284900
4814,75082,331700
4815,7866,321600
4816,97338,216700
4817,14072,212900
4818,41102,107600
4819,77069,222400
4820,80915,199100
4821,2445,768200
4822,23502,183200
4823,44011,271600
4824,31605,129800
4825,87002,110700
4826,34446,162300
4827,23237,148100
4828,48033,108600
4829,71055,95800
4830,44053,112400
4831,89706,228000
4832,32796,114000
4833,11001,548600
4834,60430,137000
4835,33004,164200
4836,44709,107200
4837,94506,1249200
4838,85215,262300
4839,14526,180000
4840,19006,370300
4841,21037,376200
4842,91201,744000
4843,30507,128100
4844,94706,863800
4845,37766,93700
4846,48314,221900
4847,49315,222700
4848,91361,902600
4849,29307,127600
4850,95776,342800
4851,66209,376300
4852,94024,2721500
4853,20017,460900
4854,44202,235900
4855,60431,175800
4856,77038,120800
4857,46808,60600
4858,91307,616100
4859,67204,106300
4860,34236,587100
4861,45245,143800
4862,12477,180800
4863,33609,260000
4864,19010,503700
4865,29906,166000
4866,20876,337300
4867,24151,134700
4868,14760,59200
4869,16505,141900
4870,78214,77100
4871,33948,160000
4872,95819,501700
4873,74107,74000
4874,95949,357800
4875,93444,543300
4876,48382,265200
4877,53224,127400
4878,31548,143400
4879,91775,812700
4880,78621,151900
4881,44641,130900
4882,80124,491000
4883,18603,106100
4884,36108,53800
4885,27712,201800
4886,43611,73600
4887,32128,262100
4888,2171,411700
4889,21012,394300
4890,48377,238600
4891,93560,187400
4892,78738,517400
4893,23294,190600
4894,27408,176100
4895,32601,113100
4896,53589,219000
4897,43231,131500
4898,15644,93100
4899,31069,106300
4900,38555,111000
4901,92832,497000
4902,93041,357700
4903,84044,166400
4904,11776,300900
4905,45371,168400
4906,35235,109800
4907,89408,181400
4908,17545,187900
4909,70438,133400
4910,32826,180200
4911,95448,744100
4912,33483,493400
4913,23704,121700
4914,89118,168900
4915,1890,905000
4916,17552,179800
4917,79601,112200
4918,8721,251200
4919,95363,288700
4920,66030,175100
4921,80403,476100
4922,48213,40300
4923,27539,297700
4924,92551,272100
4925,37321,120700
4926,91737,547600
4927,13820,123200
4928,20018,459400
4929,31503,81500
4930,63138,81900
4931,48169,235700
4932,48505,53300
4933,31701,53200
4934,34695,256300
4935,34465,87400
4936,50131,248500
4937,13790,74400
4938,90602,513500
4939,98108,426000
4940,77086,122800
4941,92606,759100
4942,80002,302300
4943,94089,937200
4944,28202,280300
4945,20024,358300
4946,33181,201200
4947,29204,105600
4948,11791,654400
4949,95133,695800
4950,36606,74600
4951,98177,655500
4952,72904,61600
4953,92868,486600
4954,36693,131000
4955,11021,1099500
4956,95965,174800
4957,34233,232300
4958,21078,245300
4959,63020,118100
4960,79065,82700
4961,46311,208600
4962,70520,144100
4963,90746,492400
4964,30106,133500
4965,97439,233700
4966,7801,277100
4967,7080,313500
4968,60194,177200
4969,85031,133400
4970,84098,597600
4971,55437,262300
4972,13206,83900
4973,60419,84300
4974,37745,96400
4975,49091,112500
4976,14211,43200
4977,32141,150400
4978,2649,363100
4979,67208,103000
4980,46012,80300
4981,29016,222000
4982,94702,844800
4983,33431,348000
4984,93023,655600
4985,54476,142900
4986,1749,323600
4987,20169,499200
4988,99501,244700
4989,74145,122400
4990,18067,177400
4991,67226,204200
4992,75180,101800
4993,53110,137800
4994,82007,150200
4995,38351,89400
4996,84124,347800
4997,19046,317200
4998,3246,155800
4999,75048,249900
5000,34212,331300
5001,7008,245200
5002,33572,241100
5003,11967,211800
5004,55317,322300
5005,38732,116600
5006,1301,176000
5007,39073,147000
5008,98506,271900
5009,15147,89100
5010,33603,151200
5011,47265,91400
5012,50320,157200
5013,11795,376600
5014,63135,65500
5015,55430,152500
5016,70043,143700
5017,91768,348300
5018,44314,54600
5019,19422,410600
5020,19014,211200
5021,60473,138100
5022,98005,771600
5023,23504,144800
5024,80246,405900
5025,33037,570900
5026,6112,101000
5027,31008,130100
5028,33185,341700
5029,33773,168700
5030,19605,152100
5031,23692,287100
5032,2129,654700
5033,14456,99300
5034,11563,433500
5035,34442,181900
5036,68504,115800
5037,23221,339300
5038,37208,125300
5039,60502,273200
5040,22655,214100
5041,55038,265500
5042,11423,470400
5043,13205,62400
5044,80905,193800
5045,28326,165000
5046,48442,172900
5047,75602,81100
5048,61101,42400
5049,75146,142100
5050,34482,143100
5051,14218,107800
5052,89144,265100
5053,1887,435900
5054,98264,312600
5055,11768,571800
5056,97031,383200
5057,27591,151500
5058,19023,69000
5059,12110,228000
5060,29506,89200
5061,31721,139500
5062,97317,217900
5063,54937,177600
5064,99705,209600
5065,44622,125700
5066,22303,339700
5067,60175,385700
5068,34102,603200
5069,96150,396700
5070,2114,549700
5071,98053,729100
5072,36575,130400
5073,90240,569700
5074,3110,379700
5075,55441,291800
5076,53022,258300
5077,70535,114800
5078,49316,230300
5079,85748,207600
5080,6032,280100
5081,49093,114700
5082,32305,92400
5083,53029,358700
5084,68130,266500
5085,99515,323900
5086,7071,341800
5087,32805,70500
5088,84108,421900
5089,76135,155600
5090,99004,194400
5091,32206,60500
5092,7095,239500
5093,76310,123300
5094,37725,160800
5095,40204,155900
5096,19123,356800
5097,30017,213600
5098,38372,75900
5099,91010,429000
5100,53005,278700
5101,46706,127100
5102,43138,107000
5103,6062,192300
5104,33405,199100
5105,60045,790000
5106,18235,157100
5107,29671,131400
5108,60177,194000
5109,37212,439500
5110,12534,158100
5111,33469,343000
5112,33711,85000
5113,14051,275600
5114,50125,177000
5115,11714,428200
5116,92106,1019900
5117,8108,232100
5118,66605,63300
5119,44223,136400
5120,95746,687200
5121,60130,177900
5122,75237,137500
5123,6850,374100
5124,60124,282700
5125,2882,413900
5126,33472,289700
5127,82609,222000
5128,35214,80300
5129,47834,95100
5130,98104,499400
5131,49307,104700
5132,48393,233500
5133,29644,140100
5134,79703,144000
5135,6037,268900
5136,30071,144500
5137,74134,126700
5138,91340,403200
5139,53121,180700
5140,95519,301000
5141,28312,135400
5142,75181,183100
5143,33323,285100
5144,37411,89000
5145,85749,347400
5146,98230,260600
5147,13903,91200
5148,33129,477800
5149,11369,586000
5150,46619,58400
5151,15241,297100
5152,39440,60100
5153,48837,159700
5154,2170,438700
5155,48334,223900
5156,2915,202600
5157,60661,291900
5158,94301,3352400
5159,48912,73900
5160,38133,134100
5161,6825,438500
5162,49512,177600
5163,70116,407000
5164,48202,45900
5165,16148,120200
5166,98075,861300
5167,46319,122100
5168,46818,136200
5169,92860,461300
5170,18976,361100
5171,10990,270100
5172,78261,269100
5173,30314,50900
5174,85019,140800
5175,78735,453400
5176,38141,94400
5177,62220,84500
5178,92316,287800
5179,20720,387100
5180,60491,305900
5181,7871,318800
5182,8690,264600
5183,1603,169100
5184,6001,352400
5185,28557,208500
5186,19008,318800
5187,91731,448100
5188,75022,420300
5189,8034,226100
5190,20646,299800
5191,33704,324200
5192,28301,74100
5193,48854,157500
5194,19090,235600
5195,38901,103000
5196,85755,264700
5197,91506,713100
5198,18049,192300
5199,30728,93000
5200,55344,225400
5201,68128,169400
5202,6443,402600
5203,32920,178600
5204,1581,433600
5205,6107,342900
5206,37748,97900
5207,33898,135000
5208,11784,260600
5209,2152,408200
5210,94127,1439500
5211,44333,247600
5212,3842,309000
5213,48114,282800
5214,27510,241400
5215,2842,357100
5216,97055,296300
5217,99202,133700
5218,55438,285000
5219,11501,486400
5220,48240,61200
5221,33971,143400
5222,78114,185800
5223,97850,155400
5224,80023,566000
5225,63137,51100
5226,40031,232500
5227,78222,118600
5228,7950,437700
5229,92603,1245500
5230,44057,127800
5231,18020,224200
5232,29410,205800
5233,83703,199700
5234,84040,258300
5235,48184,75200
5236,55405,337200
5237,76009,136600
5238,77039,107500
5239,33168,154700
5240,95367,273600
5241,46703,147000
5242,97060,285400
5243,75156,167500
5244,44055,54300
5245,2601,254400
5246,19106,353900
5247,84128,191600
5248,14610,159100
5249,10543,659900
5250,25302,84600
5251,18640,86800
5252,23226,288500
5253,44647,89200
5254,61550,173200
5255,61073,163500
5256,44092,113700
5257,90245,1146000
5258,6615,192500
5259,76120,166200
5260,2871,343100
5261,6401,173100
5262,50312,175100
5263,44410,118900
5264,19342,410000
5265,11694,712000
5266,15228,248000
5267,32836,395500
5268,61104,48700
5269,11422,427300
5270,19341,362800
5271,49058,121100
5272,10605,672300
5273,11747,531600
5274,90061,337800
5275,53548,126300
5276,1570,218500
5277,10703,355500
5278,91040,526600
5279,65738,122300
5280,19804,177800
5281,11552,423500
5282,49090,152000
5283,40014,281700
5284,53012,270100
5285,98422,359500
5286,29627,104600
5287,92596,380700
5288,55803,180200
5289,1001,186800
5290,33634,158800
5291,72715,158700
5292,70611,213400
5293,45426,70200
5294,2554,1356900
5295,8210,228500
5296,70526,90300
5297,60513,217500
5298,85284,392800
5299,85253,1370300
5300,32025,105700
5301,15017,160800
5302,74037,185600
5303,75215,66800
5304,89166,231000
5305,80921,405200
5306,62223,92200
5307,48094,289000
5308,33872,118500
5309,74129,100200
5310,11010,445000
5311,87508,353200
5312,86323,243100
5313,95620,383500
5314,50263,226200
5315,23114,277400
5316,80238,519400
5317,76082,160800
5318,11762,439100
5319,40213,104800
5320,2476,642600
5321,33767,440000
5322,1609,281600
5323,71108,52900
5324,46637,114500
5325,95437,370900
5326,70714,123600
5327,44241,145400
5328,60153,134800
5329,86005,368500
5330,8028,173500
5331,94564,483900
5332,12508,248700
5333,6801,299200
5334,21409,387500
5335,34480,149200
5336,34222,235500
5337,94108,1085600
5338,92173,399200
5339,89146,176200
5340,80528,420800
5341,16117,89500
5342,34237,157400
5343,68505,141700
5344,44278,153600
5345,18706,64300
5346,70706,155700
5347,53024,232500
5348,17104,73900
5349,38829,71100
5350,74114,140000
5351,30277,215700
5352,48201,95300
5353,48034,155700
5354,20657,219200
5355,20037,493400
5356,21901,211500
5357,18914,345000
5358,33777,161000
5359,99217,160300
5360,74021,145100
5361,60093,936700
5362,34239,252800
5363,97424,185100
5364,34685,291200
5365,77979,116000
5366,33760,134300
5367,84093,332600
5368,2451,461300
5369,33566,190200
5370,12801,129500
5371,6840,1364900
5372,97215,518800
5373,6226,126300
5374,94022,3298600
5375,75212,85000
5376,34228,645000
5377,92808,702400
5378,33132,387600
5379,70125,360100
5380,2724,211300
5381,60154,223800
5382,85396,256400
5383,21076,366100
5384,63105,605000
5385,60160,168400
5386,94618,1237600
5387,33331,452600
5388,46733,105400
5389,50009,192400
5390,60403,146300
5391,53149,266200
5392,7735,239900
5393,34235,197500
5394,58203,146100
5395,34474,143500
5396,14214,124700
5397,1610,147600
5398,28732,230500
5399,2878,250900
5400,94563,1447900
5401,7508,311600
5402,11946,437100
5403,44705,49400
5404,60106,207100
5405,60465,167000
5406,38804,120300
5407,32226,211300
5408,2066,531600
5409,48030,58900
5410,95212,323900
